Month,Day,Hour,DayOfWeek,Holiday,Power,Temperature, 
7,26,23,3,0,69.1693,69.865, 
7,26,24,3,0,62.4677,68.935, 
7,27,1,4,0,59.3857,67.835, 
7,27,2,4,0,57.3396,66.765, 
7,27,3,4,0,56.8326,66, 
7,27,4,4,0,55.9162,66, 
7,27,5,4,0,58.471,66, 
7,27,6,4,0,60.7613,66.3, 
7,27,7,4,0,73.1564,68.465, 
7,27,8,4,0,80.8485,71.685, 
7,27,9,4,0,84.6738,75.135, 
7,27,10,4,0,86.4886,76.335, 
7,27,11,4,0,88.9037,78.695, 
7,27,12,4,0,85.2546,78.1, 
7,27,13,4,0,85.003,78.1, 
7,27,14,4,0,89.0667,78.4, 
7,27,15,4,0,88.684,79.8, 
7,27,16,4,0,86.9132,78.235, 
7,27,17,4,0,84.3192,78.7, 
7,27,18,4,0,76.2818,77, 
7,27,19,4,0,77.4897,77, 
7,27,20,4,0,78.7812,76.7, 
7,27,21,4,0,79.0788,75, 
7,27,22,4,0,73.1806,75, 
7,27,23,4,0,67.8558,74.7, 
7,27,24,4,0,60.9307,72.55, 
7,28,1,5,0,57.4195,70.165, 
7,28,2,5,0,56.3441,71.1, 
7,28,3,5,0,55.8853,71.1, 
7,28,4,5,0,55.3221,71.1, 
7,28,5,5,0,56.5865,71.385, 
7,28,6,5,0,58.1935,73, 
7,28,7,5,0,70.3861,73.135, 
7,28,8,5,0,78.6395,74.635, 
7,28,9,5,0,83.4628,79.07, 
7,28,10,5,0,86.7904,80.81, 
7,28,11,5,0,89.9356,82.3, 
7,28,12,5,0,89.0597,83.835, 
7,28,13,5,0,88.352,82.615, 
7,28,14,5,0,89.048,81.285, 
7,28,15,5,0,87.584,82.9, 
7,28,16,5,0,85.0359,82.4575, 
7,28,17,5,0,83.23,79.5075, 
7,28,18,5,0,78.7125,76.8525, 
7,28,19,5,0,77.6192,75.8692, 
7,28,20,5,0,76.2983,74.8858, 
7,28,21,5,0,77.02,73.9025, 
7,28,22,5,0,73.2814,72.9192, 
7,28,23,5,0,68.4733,71.9358, 
7,28,24,5,0,62.9868,70.935, 
7,29,1,6,0,58.6266,69.865, 
7,29,2,6,0,57.4431,68.935, 
7,29,3,6,0,56.3176,67.835, 
7,29,4,6,0,55.0759,67.065, 
7,29,5,6,0,55.4057,68, 
7,29,6,6,0,54.7399,68.3, 
7,29,7,6,0,58.9183,70.45, 
7,29,8,6,0,65.9688,73.6, 
7,29,9,6,0,72.2254,77.465, 
7,29,10,6,0,76.2018,80.445, 
7,29,11,6,0,78.1845,82.64, 
7,29,12,6,0,78.8377,84.3, 
7,29,13,6,0,76.6793,86, 
7,29,14,6,0,74.3629,86.165, 
7,29,15,6,0,71.4344,87.235, 
7,29,16,6,0,70.2406,87.7, 
7,29,17,6,0,71.4649,86, 
7,29,18,6,0,71.792,85.835, 
7,29,19,6,0,70.9823,84.315, 
7,29,20,6,0,68.5197,80.565, 
7,29,21,6,0,69.1859,77.665, 
7,29,22,6,0,66.4131,75.17, 
7,29,23,6,0,61.4182,74.835, 
7,29,24,6,0,56.5721,73.765, 
7,30,1,7,0,53.0395,73, 
7,30,2,7,0,50.9037,72.85, 
7,30,3,7,0,49.726,72.15, 
7,30,4,7,0,49.3744,73, 
7,30,5,7,0,49.1581,72.85, 
7,30,6,7,0,48.8566,72.285, 
7,30,7,7,0,50.435,73.765, 
7,30,8,7,0,55.1591,73.3, 
7,30,9,7,0,59.7884,74.835, 
7,30,10,7,0,62.1471,74.2, 
7,30,11,7,0,64.1298,75.9, 
7,30,12,7,0,65.2183,75.6, 
7,30,13,7,0,65.3063,74.095, 
7,30,14,7,0,64.4284,75.005, 
7,30,15,7,0,62.5975,73.765, 
7,30,16,7,0,62.5467,73.135, 
7,30,17,7,0,63.8287,73.765, 
7,30,18,7,0,64.0314,72.715, 
7,30,19,7,0,62.7502,70.635, 
7,30,20,7,0,61.7069,67.7, 
7,30,21,7,0,64.5791,65.835, 
7,30,22,7,0,63.6006,64.765, 
7,30,23,7,0,57.8696,63.79, 
7,30,24,7,0,53.1009,62.525, 
7,31,1,1,0,50.6026,61.8, 
7,31,2,1,0,48.9671,60.1, 
7,31,3,1,0,48.3564,59.935, 
7,31,4,1,0,47.9654,58.7, 
7,31,5,1,0,49.2939,56.835, 
7,31,6,1,0,53.4199,56.665, 
7,31,7,1,0,65.1485,61.585, 
7,31,8,1,0,73.7855,65.53, 
7,31,9,1,0,78.7515,69.685, 
7,31,10,1,0,81.556,73.435, 
7,31,11,1,0,85.2651,76.065, 
7,31,12,1,0,84.2274,77.3, 
7,31,13,1,0,82.4667,79, 
7,31,14,1,0,84.6141,79, 
7,31,15,1,0,83.7462,78.865, 
7,31,16,1,0,82.2502,77.635, 
7,31,17,1,0,83.0571,74.835, 
7,31,18,1,0,77.3777,73.615, 
7,31,19,1,0,74.5056,71.7, 
7,31,20,1,0,72.1206,69.865, 
7,31,21,1,0,74.443,69.1, 
7,31,22,1,0,72.0397,69.235, 
7,31,23,1,0,66.0124,70, 
7,31,24,1,0,60.3176,69.7, 
8,1,1,2,0,55.0217,67.4774, 
8,1,2,2,0,52.8564,66.2, 
8,1,3,2,0,52.7033,66.1, 
8,1,4,2,0,52.3242,66.0818, 
8,1,5,2,0,54.0403,66.7788, 
8,1,6,2,0,55.8087,66.3, 
8,1,7,2,0,65.5187,68.465, 
8,1,8,2,0,74.3603,71.235, 
8,1,9,2,0,78.9089,72.75, 
8,1,10,2,0,80.8642,77, 
8,1,11,2,0,87.2949,77.165, 
8,1,12,2,0,83.0155,78.82, 
8,1,13,2,0,81.4421,82.765, 
8,1,14,2,0,83.241,82.435, 
8,1,15,2,0,82.6998,85.065, 
8,1,16,2,0,82.0439,85.835, 
8,1,17,2,0,81.9917,84.765, 
8,1,18,2,0,76.6521,83.835, 
8,1,19,2,0,75.4515,82.765, 
8,1,20,2,0,73.482,82.06, 
8,1,21,2,0,75.4706,82.475, 
8,1,22,2,0,72.1211,83.065, 
8,1,23,2,0,67.6214,83.7, 
8,1,24,2,0,61.9583,82, 
8,2,1,3,0,57.7439,82.33, 
8,2,2,3,0,57.2136,83.72, 
8,2,3,3,0,56.8079,80.7, 
8,2,4,3,0,56.0804,78.7, 
8,2,5,3,0,57.5272,77.165, 
8,2,6,3,0,60.689,78.235, 
8,2,7,3,0,73.2795,79.3, 
8,2,8,3,0,81.727,81, 
8,2,9,3,0,85.4444,81.45, 
8,2,10,3,0,86.1678,84.6, 
8,2,11,3,0,90.3311,88.3, 
8,2,12,3,0,88.52,90.45, 
8,2,13,3,0,86.7603,93, 
8,2,14,3,0,88.1772,92.7, 
8,2,15,3,0,86.8271,91.3, 
8,2,16,3,0,84.2437,92.835, 
8,2,17,3,0,83.565,90, 
8,2,18,3,0,77.0005,79.635, 
8,2,19,3,0,76.3114,77.165, 
8,2,20,3,0,75.9388,78.1, 
8,2,21,3,0,76.4769,77.935, 
8,2,22,3,0,72.7157,76.7, 
8,2,23,3,0,66.8697,75.135, 
8,2,24,3,0,61.2749,75.9, 
8,3,1,4,0,57.6834,75.765, 
8,3,2,4,0,56.8153,74.835, 
8,3,3,4,0,55.4013,73.615, 
8,3,4,4,0,54.7266,71.7, 
8,3,5,4,0,56.2021,70, 
8,3,6,4,0,60.0109,69.865, 
8,3,7,4,0,69.7468,69.1, 
8,3,8,4,0,75.9005,69.4316, 
8,3,9,4,0,78.7184,69.9357, 
8,3,10,4,0,82.8462,72, 
8,3,11,4,0,85.4427,71.865, 
8,3,12,4,0,85.6309,71.1, 
8,3,13,4,0,83.9185,70.935, 
8,3,14,4,0,83.841,70, 
8,3,15,4,0,83.8117,70.165, 
8,3,16,4,0,84.7355,70.2643, 
8,3,17,4,0,84.582,71.2216, 
8,3,18,4,0,78.6376,71.175, 
8,3,19,4,0,76.5017,71.5396, 
8,3,20,4,0,74.5867,70, 
8,3,21,4,0,76.5283,69.97, 
8,3,22,4,0,73.8413,69.695, 
8,3,23,4,0,67.4791,69.1, 
8,3,24,4,0,61.2887,68.935, 
8,4,1,5,0,58.7471,68, 
8,4,2,5,0,57.3259,68, 
8,4,3,5,0,56.1572,68, 
8,4,4,5,0,55.9715,67.835, 
8,4,5,5,0,56.8949,66.9, 
8,4,6,5,0,60.4784,66.7568, 
8,4,7,5,0,69.6087,66.2, 
8,4,8,5,0,78.0235,66.2264, 
8,4,9,5,0,82.015,66.3, 
8,4,10,5,0,83.7159,68, 
8,4,11,5,0,85.7995,68, 
8,4,12,5,0,85.5745,68.8679, 
8,4,13,5,0,85.6126,71.7283, 
8,4,14,5,0,85.1005,75.03, 
8,4,15,5,0,84.4469,75.2, 
8,4,16,5,0,81.1185,75.6, 
8,4,17,5,0,81.2552,73.765, 
8,4,18,5,0,76.6388,72.85, 
8,4,19,5,0,76.1997,71.7, 
8,4,20,5,0,73.9794,69.7, 
8,4,21,5,0,74.5857,67.73, 
8,4,22,5,0,69.0577,66.305, 
8,4,23,5,0,63.5867,66.765, 
8,4,24,5,0,58.6279,65.76, 
8,5,1,6,0,55.7084,64.34, 
8,5,2,6,0,54.3773,63.85, 
8,5,3,6,0,53.4998,63.15, 
8,5,4,6,0,52.9347,64.15, 
8,5,5,6,0,52.9209,64.2, 
8,5,6,6,0,52.0083,62.6727, 
8,5,7,6,0,54.6632,63.6, 
8,5,8,6,0,60.8231,67.52, 
8,5,9,6,0,66.2405,75, 
8,5,10,6,0,68.5187,75.3, 
8,5,11,6,0,69.6384,77, 
8,5,12,6,0,68.6927,77.3, 
8,5,13,6,0,66.7403,79, 
8,5,14,6,0,65.4996,79.165, 
8,5,15,6,0,64.6638,79.905, 
8,5,16,6,0,63.2991,78.695, 
8,5,17,6,0,64.3317,78.1, 
8,5,18,6,0,64.2384,77.77, 
8,5,19,6,0,62.6403,75.465, 
8,5,20,6,0,61.7705,72.415, 
8,5,21,6,0,63.5197,68.47, 
8,5,22,6,0,61.6552,64.765, 
8,5,23,6,0,57.3303,64, 
8,5,24,6,0,54.0246,63.55, 
8,6,1,7,0,50.7032,60.4, 
8,6,2,7,0,49.2597,57.3, 
8,6,3,7,0,48.2703,58.535, 
8,6,4,7,0,48.2282,55.765, 
8,6,5,7,0,46.9484,54.55, 
8,6,6,7,0,45.7536,52.75, 
8,6,7,7,0,49.1107,58.05, 
8,6,8,7,0,55.9222,64.9, 
8,6,9,7,0,60.0256,70.24, 
8,6,10,7,0,63.4892,71.945, 
8,6,11,7,0,65.5733,73.9, 
8,6,12,7,0,65.3406,74.065, 
8,6,13,7,0,64.3014,74.835, 
8,6,14,7,0,63.6489,73.9, 
8,6,15,7,0,63.2019,73.9, 
8,6,16,7,0,63.6496,73.765, 
8,6,17,7,0,64.628,72.85, 
8,6,18,7,0,64.6578,71.94, 
8,6,19,7,0,63.6918,71.06, 
8,6,20,7,0,62.8565,67.73, 
8,6,21,7,0,66.508,66.305, 
8,6,22,7,0,64.7698,67.065, 
8,6,23,7,0,58.5469,68.165, 
8,6,24,7,0,54.7453,69.1, 
8,7,1,1,0,51.5781,68.77, 
8,7,2,1,0,49.7669,66.765, 
8,7,3,1,0,50.0607,66.03, 
8,7,4,1,0,50.1085,66.305, 
8,7,5,1,0,51.064,66.2, 
8,7,6,1,0,53.7428,68.165, 
8,7,7,1,0,66.3151,69.1, 
8,7,8,1,0,74.7772,69.205, 
8,7,9,1,0,79.6239,71.6, 
8,7,10,1,0,81.6411,71.7059, 
8,7,11,1,0,85.3476,74.065, 
8,7,12,1,0,84.2561,75, 
8,7,13,1,0,82.3106,75.0529, 
8,7,14,1,0,85.3335,78.8, 
8,7,15,1,0,84.9956,79.415, 
8,7,16,1,0,83.1488,82.9, 
8,7,17,1,0,84.8111,82.765, 
8,7,18,1,0,79.9901,81.55, 
8,7,19,1,0,78.5043,78.865, 
8,7,20,1,0,75.569,78.235, 
8,7,21,1,0,76.1485,78.865, 
8,7,22,1,0,71.7755,77.935, 
8,7,23,1,0,63.3993,76.676, 
8,7,24,1,0,59.4431,75.6261, 
8,8,1,2,0,57.1474,72.55, 
8,8,2,2,0,56.5355,69.7, 
8,8,3,2,0,55.3663,67.835, 
8,8,4,2,0,54.9645,67.065, 
8,8,5,2,0,55.9717,67.7, 
8,8,6,2,0,59.6557,66.6, 
8,8,7,2,0,69.2057,70.165, 
8,8,8,2,0,78.3901,71.235, 
8,8,9,2,0,81.7199,72.285, 
8,8,10,2,0,82.5632,74.2, 
8,8,11,2,0,84.6283,75.765, 
8,8,12,2,0,82.8982,75.135, 
8,8,13,2,0,82.2587,76.23, 
8,8,14,2,0,84.5727,78.1, 
8,8,15,2,0,83.5685,78.235, 
8,8,16,2,0,82.237,78.865, 
8,8,17,2,0,81.1352,77.935, 
8,8,18,2,0,74.7632,76.7, 
8,8,19,2,0,72.3397,74.55, 
8,8,20,2,0,71.3188,71.565, 
8,8,21,2,0,73.9043,68.77, 
8,8,22,2,0,70.5699,67.065, 
8,8,23,2,0,64.52,67.7, 
8,8,24,2,0,59.2484,66.03, 
8,9,1,3,0,55.9215,65.585, 
8,9,2,3,0,54.1881,62.235, 
8,9,3,3,0,52.7959,62.565, 
8,9,4,3,0,51.928,60.1, 
8,9,5,3,0,53.0843,59.635, 
8,9,6,3,0,53.5689,57.465, 
8,9,7,3,0,64.0865,60.985, 
8,9,8,3,0,73.0757,66.6, 
8,9,9,3,0,76.6787,70.24, 
8,9,10,3,0,78.7928,71.945, 
8,9,11,3,0,81.4435,74.2, 
8,9,12,3,0,79.8791,76.065, 
8,9,13,3,0,78.8593,77.27, 
8,9,14,3,0,80.7743,78.695, 
8,9,15,3,0,80.2373,77.77, 
8,9,16,3,0,79.3862,75.9, 
8,9,17,3,0,80.7052,75.465, 
8,9,18,3,0,75.3791,72.715, 
8,9,19,3,0,73.9363,70.635, 
8,9,20,3,0,71.9125,67.7, 
8,9,21,3,0,74.9555,65.835, 
8,9,22,3,0,70.9886,64.9, 
8,9,23,3,0,64.9132,64.615, 
8,9,24,3,0,59.1085,62.7, 
8,10,1,4,0,56.3745,61, 
8,10,2,4,0,55.1328,60.7, 
8,10,3,4,0,53.8976,59, 
8,10,4,4,0,53.1172,59, 
8,10,5,4,0,54.3299,59, 
8,10,6,4,0,58.1856,59.3, 
8,10,7,4,0,68.0186,61.24, 
8,10,8,4,0,74.7013,63.41, 
8,10,9,4,0,78.4039,68.75, 
8,10,10,4,0,79.2205,73.6, 
8,10,11,4,0,81.6157,77.3, 
8,10,12,4,0,79.7754,79.165, 
8,10,13,4,0,77.7673,80.385, 
8,10,14,4,0,78.9762,81.715, 
8,10,15,4,0,77.4333,79.935, 
8,10,16,4,0,77.036,79.165, 
8,10,17,4,0,77.2042,79.8, 
8,10,18,4,0,80.3077,77.77, 
8,10,19,4,0,72.3931,71.05, 
8,10,20,4,0,70.4797,63.85, 
8,10,21,4,0,72.6979,62.865, 
8,10,22,4,0,67.878,62.1, 
8,10,23,4,0,62.0881,61.935, 
8,10,24,4,0,56.8569,61, 
8,11,1,5,0,52.8777,60.865, 
8,11,2,5,0,51.6389,59.635, 
8,11,3,5,0,51.2394,57.135, 
8,11,4,5,0,50.7397,57.765, 
8,11,5,5,0,52.5773,56.835, 
8,11,6,5,0,54.942,56.2, 
8,11,7,5,0,63.8424,58.365, 
8,11,8,5,0,72.0062,61.3, 
8,11,9,5,0,75.0488,63.585, 
8,11,10,5,0,76.7376,67.23, 
8,11,11,5,0,77.2053,69.235, 
8,11,12,5,0,77.6681,70.3, 
8,11,13,5,0,74.2983,71.865, 
8,11,14,5,0,78.1126,71.385, 
8,11,15,5,0,74.1294,73, 
8,11,16,5,0,72.2501,72.85, 
8,11,17,5,0,72.7269,71.865, 
8,11,18,5,0,68.2041,70.8, 
8,11,19,5,0,66.8646,68.47, 
8,11,20,5,0,66.1347,64.315, 
8,11,21,5,0,68.698,60.535, 
8,11,22,5,0,65.2593,57.9, 
8,11,23,5,0,60.5019,57.6, 
8,11,24,5,0,56.246,55.9, 
8,12,1,6,0,52.1544,55.555, 
8,12,2,6,0,50.9951,53.36, 
8,12,3,6,0,49.575,51.7, 
8,12,4,6,0,49.3006,49.835, 
8,12,5,6,0,49.2657,49.065, 
8,12,6,6,0,49.3446,50.465, 
8,12,7,6,0,52.088,53.985, 
8,12,8,6,0,58.5521,59.6, 
8,12,9,6,0,63.4932,63.285, 
8,12,10,6,0,67.5544,65.2, 
8,12,11,6,0,69.5064,67.065, 
8,12,12,6,0,69.2547,68.3, 
8,12,13,6,0,67.3684,70, 
8,12,14,6,0,65.6129,70.165, 
8,12,15,6,0,64.051,71.1, 
8,12,16,6,0,62.6236,70.635, 
8,12,17,6,0,63.345,68, 
8,12,18,6,0,63.2702,67.7, 
8,12,19,6,0,61.2421,65.55, 
8,12,20,6,0,60.8583,62.7, 
8,12,21,6,0,63.5019,60.97, 
8,12,22,6,0,60.2805,60.23, 
8,12,23,6,0,56.399,56.7, 
8,12,24,6,0,52.325,55, 
8,13,1,7,0,48.5832,54.55, 
8,13,2,7,0,45.6212,52, 
8,13,3,7,0,44.5036,51.535, 
8,13,4,7,0,44.4989,48.9, 
8,13,5,7,0,45.1134,48.9, 
8,13,6,7,0,44.1051,49.365, 
8,13,7,7,0,44.669,52.51, 
8,13,8,7,0,48.7036,56.69, 
8,13,9,7,0,53.4118,64.33, 
8,13,10,7,0,56.542,66.47, 
8,13,11,7,0,57.8002,68.3, 
8,13,12,7,0,57.544,69.865, 
8,13,13,7,0,57.2233,69.235, 
8,13,14,7,0,56.082,70.165, 
8,13,15,7,0,54.569,71.235, 
8,13,16,7,0,54.2523,71.7, 
8,13,17,7,0,55.1447,70.3, 
8,13,18,7,0,55.8857,71.565, 
8,13,19,7,0,55.162,68.47, 
8,13,20,7,0,55.3265,64.015, 
8,13,21,7,0,58.4402,59, 
8,13,22,7,0,55.3444,58.535, 
8,13,23,7,0,50.082,55.9, 
8,13,24,7,0,45.9747,55.48, 
8,14,1,1,0,43.9583,53.1, 
8,14,2,1,0,42.7812,52.935, 
8,14,3,1,0,42.2697,52.165, 
8,14,4,1,0,42.6808,52.935, 
8,14,5,1,0,44.3468,51.7, 
8,14,6,1,0,49.2153,50.6, 
8,14,7,1,0,61.4249,55.215, 
8,14,8,1,0,70.5342,63.15, 
8,14,9,1,0,75.832,69.685, 
8,14,10,1,0,78.5966,73.3, 
8,14,11,1,0,82.4317,75.3, 
8,14,12,1,0,80.7908,77.27, 
8,14,13,1,0,79.1939,78.53, 
8,14,14,1,0,80.9774,77, 
8,14,15,1,0,79.1817,77.6, 
8,14,16,1,0,79.519,80.1, 
8,14,17,1,0,80.9155,74.7, 
8,14,18,1,0,76.5197,72.85, 
8,14,19,1,0,74.2523,71.865, 
8,14,20,1,0,73.685,71.1, 
8,14,21,1,0,73.4774,71.235, 
8,14,22,1,0,67.4315,71.7, 
8,14,23,1,0,62.6671,70.3, 
8,14,24,1,0,57.4037,72, 
8,15,1,2,0,53.5071,72, 
8,15,2,2,0,52.8108,71.565, 
8,15,3,2,0,52.146,68.6696, 
8,15,4,2,0,51.8926,66.9, 
8,15,5,2,0,53.7691,66.765, 
8,15,6,2,0,57.801,66.0667, 
8,15,7,2,0,69.5167,68, 
8,15,8,2,0,77.3114,69.235, 
8,15,9,2,0,80.1819,70.3, 
8,15,10,2,0,81.7496,71.6, 
8,15,11,2,0,84.9371,73.64, 
8,15,12,2,0,83.0156,75.3, 
8,15,13,2,0,81.9408,77.165, 
8,15,14,2,0,83.3263,78.235, 
8,15,15,2,0,82.7581,79.165, 
8,15,16,2,0,81.3042,80.235, 
8,15,17,2,0,81.7583,80.94, 
8,15,18,2,0,75.3061,80.225, 
8,15,19,2,0,73.7171,77.47, 
8,15,20,2,0,71.7246,73.555, 
8,15,21,2,0,73.4238,71.225, 
8,15,22,2,0,67.9658,68.935, 
8,15,23,2,0,59.451,67.7, 
8,15,24,2,0,52.5312,65.7, 
8,16,1,3,0,49.4891,63.715, 
8,16,2,3,0,48.2216,61.935, 
8,16,3,3,0,46.9763,61, 
8,16,4,3,0,46.904,60.7, 
8,16,5,3,0,48.0746,58.835, 
8,16,6,3,0,51.316,58.605, 
8,16,7,3,0,63.3455,63.14, 
8,16,8,3,0,70.8825,66.635, 
8,16,9,3,0,74.1686,69.745, 
8,16,10,3,0,75.5976,73.775, 
8,16,11,3,0,77.6946,76.065, 
8,16,12,3,0,76.8822,77.54, 
8,16,13,3,0,75.7138,80.33, 
8,16,14,3,0,77.1794,78.23, 
8,16,15,3,0,76.3284,75.765, 
8,16,16,3,0,74.3274,80.1, 
8,16,17,3,0,73.9486,79.935, 
8,16,18,3,0,69.5961,78.7, 
8,16,19,3,0,67.1092,76.25, 
8,16,20,3,0,66.4741,71.7, 
8,16,21,3,0,68.7525,69.7, 
8,16,22,3,0,65.6254,67.25, 
8,16,23,3,0,60.8274,62.865, 
8,16,24,3,0,56.6765,62.1, 
8,17,1,4,0,53.2375,62.1, 
8,17,2,4,0,52.524,61.935, 
8,17,3,4,0,52.1363,60.865, 
8,17,4,4,0,50.5943,60.235, 
8,17,5,4,0,51.9967,60.7, 
8,17,6,4,0,56.2248,59.3, 
8,17,7,4,0,67.4851,62.05, 
8,17,8,4,0,75.1518,68.6, 
8,17,9,4,0,78.8383,72.45, 
8,17,10,4,0,79.7424,75.3, 
8,17,11,4,0,81.1928,77.165, 
8,17,12,4,0,80.0842,78.4, 
8,17,13,4,0,79.6196,79.935, 
8,17,14,4,0,81.1159,78.7, 
8,17,15,4,0,79.6975,76.835, 
8,17,16,4,0,79.5875,75.765, 
8,17,17,4,0,78.0719,74.7, 
8,17,18,4,0,72.258,72.715, 
8,17,19,4,0,70.9544,70.635, 
8,17,20,4,0,70.5822,67.4, 
8,17,21,4,0,72.827,64.135, 
8,17,22,4,0,68.2569,64.615, 
8,17,23,4,0,63.2122,63, 
8,17,24,4,0,57.9102,63.285, 
8,18,1,5,0,53.7858,64.765, 
8,18,2,5,0,52.2534,63.25, 
8,18,3,5,0,52.3341,59.3, 
8,18,4,5,0,51.7542,60.7, 
8,18,5,5,0,53.476,59, 
8,18,6,5,0,57.2948,59.3, 
8,18,7,5,0,67.4303,61.45, 
8,18,8,5,0,74.2197,64.765, 
8,18,9,5,0,77.6088,69.235, 
8,18,10,5,0,79.1054,70.75, 
8,18,11,5,0,80.3074,75.3, 
8,18,12,5,0,80.0564,77, 
8,18,13,5,0,78.2186,77, 
8,18,14,5,0,80.1441,76.835, 
8,18,15,5,0,80.1329,75.9, 
8,18,16,5,0,75.8177,75.9, 
8,18,17,5,0,76.2552,75.465, 
8,18,18,5,0,72.7716,72.715, 
8,18,19,5,0,72.3919,70.935, 
8,18,20,5,0,70.8968,69.865, 
8,18,21,5,0,72.4819,68.935, 
8,18,22,5,0,67.4803,67.7, 
8,18,23,5,0,63.3129,66, 
8,18,24,5,0,58.5326,66.135, 
8,19,1,6,0,54.7977,66.9, 
8,19,2,6,0,53.6475,66.765, 
8,19,3,6,0,53.2296,65.7, 
8,19,4,6,0,52.5946,64, 
8,19,5,6,0,52.1679,63.85, 
8,19,6,6,0,52.691,63.15, 
8,19,7,6,0,54.4651,64.435, 
8,19,8,6,0,60.9576,67.53, 
8,19,9,6,0,65.9897,71.385, 
8,19,10,6,0,69.2195,73.3, 
8,19,11,6,0,71.3939,75, 
8,19,12,6,0,70.8495,75, 
8,19,13,6,0,70.0916,75.3, 
8,19,14,6,0,69.2127,76.835, 
8,19,15,6,0,69.124,75.765, 
8,19,16,6,0,69.0412,75, 
8,19,17,6,0,69.5106,74.55, 
8,19,18,6,0,69.1851,71.865, 
8,19,19,6,0,67.3621,71.1, 
8,19,20,6,0,67.714,71.1, 
8,19,21,6,0,67.9494,71.1, 
8,19,22,6,0,63.4108,70.8, 
8,19,23,6,0,58.6849,69.235, 
8,19,24,6,0,54.7769,70, 
8,20,1,7,0,51.8452,69.865, 
8,20,2,7,0,49.7682,68.935, 
8,20,3,7,0,48.8471,67.835, 
8,20,4,7,0,48.5499,66.9, 
8,20,5,7,0,47.6625,66.765, 
8,20,6,7,0,49.0764,65.7283, 
8,20,7,7,0,50.1217,63.3368, 
8,20,8,7,0,54.5494,62.5811, 
8,20,9,7,0,60.6279,62.1, 
8,20,10,7,0,64.5599,62.1, 
8,20,11,7,0,66.0293,62.1, 
8,20,12,7,0,66.5521,62.5091, 
8,20,13,7,0,66.1312,62.4462, 
8,20,14,7,0,63.9392,62.1, 
8,20,15,7,0,63.2273,62.55, 
8,20,16,7,0,63.4921,62.1776, 
8,20,17,7,0,65.1285,62.9077, 
8,20,18,7,0,65.6775,62.6, 
8,20,19,7,0,62.0453,62.9143, 
8,20,20,7,0,62.0818,62.6, 
8,20,21,7,0,61.6253,62.6, 
8,20,22,7,0,56.8194,61.7921, 
8,20,23,7,0,51.4346,61.8, 
8,20,24,7,0,46.2481,62.6, 
8,21,1,1,0,43.3045,62.1, 
8,21,2,1,0,42.0443,62.3143, 
8,21,3,1,0,41.4235,62.1, 
8,21,4,1,0,41.2297,62.2452, 
8,21,5,1,0,43.2079,62.2184, 
8,21,6,1,0,49.766,62.2957, 
8,21,7,1,0,62.3789,63.285, 
8,21,8,1,0,70.3658,64.9, 
8,21,9,1,0,73.6537,65.2, 
8,21,10,1,0,75.7372,67.23, 
8,21,11,1,0,77.5298,69.8, 
8,21,12,1,0,75.0851,69.9379, 
8,21,13,1,0,74.4885,71.52, 
8,21,14,1,0,75.9283,73.6632, 
8,21,15,1,0,74.5386,73.3, 
8,21,16,1,0,73.3173,75.3, 
8,21,17,1,0,73.3977,76.7, 
8,21,18,1,0,67.6088,74.7, 
8,21,19,1,0,65.9511,72.715, 
8,21,20,1,0,65.3713,70.8, 
8,21,21,1,0,67.8873,68.77, 
8,21,22,1,0,62.1727,66.6, 
8,21,23,1,0,55.9696,64.315, 
8,21,24,1,0,50.6884,61, 
8,22,1,2,0,47.3781,60.865, 
8,22,2,2,0,46.8617,60.1, 
8,22,3,2,0,46.2483,59.935, 
8,22,4,2,0,45.8768,58.835, 
8,22,5,2,0,47.5481,57.765, 
8,22,6,2,0,53.0512,57.135, 
8,22,7,2,0,65.7845,58.605, 
8,22,8,2,0,73.1825,63.41, 
8,22,9,2,0,76.0112,68.75, 
8,22,10,2,0,76.3699,73.435, 
8,22,11,2,0,79.727,76.23, 
8,22,12,2,0,78.3888,78.235, 
8,22,13,2,0,76.5158,79.3, 
8,22,14,2,0,78.6392,81, 
8,22,15,2,0,77.6781,80.7, 
8,22,16,2,0,77.0884,79.45, 
8,22,17,2,0,77.4667,81.55, 
8,22,18,2,0,69.4786,78.7, 
8,22,19,2,0,68.0533,76.7, 
8,22,20,2,0,68.563,74.835, 
8,22,21,2,0,69.5396,73.615, 
8,22,22,2,0,63.0733,71.865, 
8,22,23,2,0,57.2589,70.47, 
8,22,24,2,0,50.8811,67.065, 
8,23,1,3,0,48.2456,68, 
8,23,2,3,0,47.0314,67.7, 
8,23,3,3,0,46.051,65.835, 
8,23,4,3,0,45.7758,64.765, 
8,23,5,3,0,47.2853,63.415, 
8,23,6,3,0,52.3013,60.4, 
8,23,7,3,0,65.331,62.715, 
8,23,8,3,0,72.5173,66.47, 
8,23,9,3,0,75.0088,68.465, 
8,23,10,3,0,76.3369,71.1, 
8,23,11,3,0,78.6833,70.935, 
8,23,12,3,0,76.0417,69.535, 
8,23,13,3,0,74.1924,67.365, 
8,23,14,3,0,75.6181,69.7, 
8,23,15,3,0,74.0645,68.3, 
8,23,16,3,0,72.1438,70.165, 
8,23,17,3,0,73.4592,70.8, 
8,23,18,3,0,65.8062,68.77, 
8,23,19,3,0,64.185,66.6, 
8,23,20,3,0,64.6509,64.615, 
8,23,21,3,0,66.4705,62.865, 
8,23,22,3,0,59.933,61.8, 
